,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,simulation_19,simulation_20
1977-03-19,1.8794909582185393,2.0578388964829797,1.7051701885798172,1.9856891133977406,2.0116515488262072,1.9128590112850312,1.9765337799265716,1.8400807332830127,1.997607304490891,1.8865713761050928,1.922189146508852,1.6713031490502923,1.9104451720643019,1.9584880687985908,1.5702554253979368,2.053294654359867,1.8762146884885142,2.0461884043052865,1.856672594930743,1.9444428054908984
1977-03-20,1.7522286463320438,1.9312758270219503,1.587928631257532,1.8797288395406448,1.8931793019052185,1.807330628175427,1.8942758403506972,1.7165448287776583,1.8859200903782418,1.7745074639548812,1.803959007328505,1.550118326689751,1.7788873253446797,1.8466050509554879,1.462955081245463,1.9230285198517572,1.7600810298277123,1.9471459586067987,1.7662607470471816,1.816857447996093
1977-03-21,1.7835307933730955,1.9552940055869201,1.6387341924457013,1.9099364589311478,1.9227350582363143,1.833718683924396,1.9517723829062033,1.7666129059060243,1.9225552848775032,1.8157947751951178,1.8399314648759924,1.591665055358154,1.8023288772480588,1.8832842516354658,1.503324122146121,1.9450163914613736,1.8063451568540743,1.9736999593800635,1.8204336124548857,1.8541736732800136
1977-03-22,1.977822017617446,2.134396481122933,1.8619647915720208,2.193348415222686,2.109832786860392,2.034240479600238,2.1846143976227577,1.9923802488070614,2.1538581067383555,2.01842857415496,2.036534489356268,1.7996542433543277,1.9866345381899868,2.0873717761879576,1.7329817197303727,2.123823529584531,2.0233197132772167,2.156827802976877,2.0537434737944418,2.059216846689839
1977-03-23,1.6750597404024503,1.8431935777368016,1.5511382126696611,1.8715427649276157,1.8314369947904408,1.8714859301221887,1.971495394572238,1.6677369027327091,1.8543419718104426,1.7228770712406078,1.7562273878684458,1.4985327359965601,1.6941973183256949,1.8139283918965246,1.5614573134853427,1.8273948789119392,1.723598595579457,1.9489415080911756,1.8262590156647067,1.7451805047674962
1977-03-24,2.0040097428035986,2.13444314041828,1.8961009729392555,2.238404810496627,2.122040358691889,2.0966747280889098,2.2476955319290832,2.0219595051007824,2.1728956767691248,2.0970530158772656,2.1245240837167785,1.8268445872958845,1.9945020850806854,2.1981582301546263,1.8294241005471072,2.1392561844098936,2.054136057078984,2.181835763844531,2.1085385017752936,2.0724599022316177
1977-03-25,1.5120341890769862,1.6746384379441928,1.3922787622053328,1.7026174760589812,1.6728538886832085,1.784141708029468,1.8593867769693848,1.4980691602831522,1.6918570174936902,1.5720281489885715,1.5940789199013563,1.3425829004497176,1.5308362295322333,1.6507695164068623,1.489293930698591,1.6595224800093527,1.5637202527045928,1.8234383178320992,1.7046932495807563,1.571703035771047
1977-03-26,1.3082647182498472,1.480503911984424,1.1891591314429955,1.499329115949162,1.4713056205510697,1.5305202309463386,1.6097547645252255,1.290756576323747,1.4981040401412333,1.3654146403929213,1.3871059403701582,1.147347664425612,1.333713657048529,1.4413280653606937,1.2303307309410239,1.4577756742467707,1.3530228809084752,1.5925427302821185,1.4512818012727218,1.368037248589066
1977-03-27,1.1936069797750148,1.3657514298841527,1.079432952457261,1.3927756407034597,1.3509053815423049,1.3709899543988722,1.4715326850637853,1.1772767753925752,1.3889819149366556,1.2545802975787832,1.275253416154394,1.0384378194424702,1.21715579786462,1.3313737223438376,1.0685486669556252,1.3404449731911978,1.2336848097554185,1.45751172876736,1.312046746361297,1.2527195682904808
1977-03-28,1.4135905607527652,1.5328447626973667,1.2432693994841755,1.592590617499908,1.6176819832378948,1.523873637678658,1.6394458199172854,1.3710591694820065,1.373331415612512,1.2483137140656007,1.5080359231986935,1.1711101756946252,1.3167751023067664,1.5285497226969973,1.136655746685749,1.6500925437950982,1.4425328005505909,1.424120413923476,1.4767899512732445,1.5149620470038685
1977-03-29,1.7255266115491588,1.78565228753552,1.601403187844794,1.940264555380821,1.8691868076391323,1.8177664727078782,1.946643184744974,1.72539721319136,1.769243763127514,1.6939288440329796,1.828096316655528,1.54890216996411,1.65262072524808,1.9349630158992777,1.4452510155322749,1.8706486501386885,1.7912912553552682,1.8031139925385171,1.8345553430402708,1.789035050079848
1977-03-30,2.585151667446098,2.497933030628991,2.3408126562028753,2.7201461015450397,2.7713067585150086,2.6046475138218543,2.693930139524788,2.533878059558059,2.4361438714542154,2.4373960094747806,2.670993269451442,2.25418640805883,2.260588490969206,2.7780691992701314,2.0628892956135867,2.7791171370053656,2.6323871172049595,2.4244250361718125,2.6417608562469175,2.70051673034704
1977-03-31,4.309819283300617,4.097280274274237,4.336501000445303,4.447333425875564,4.301097270631997,4.1708311360033,4.237407421510381,4.365058634650711,4.053380869435769,4.299934525425401,4.456166881977872,4.0716820956548165,3.9303211909271445,4.666813088785099,3.692591597515853,4.282213454624895,4.446164152929031,4.048018476156924,4.383084423328866,4.346027826955019
1977-04-01,4.2944365164369485,4.126475821019241,4.3583565463525895,4.435216039777979,4.217011426143875,4.689747196409945,4.806615209321301,4.330138336973353,4.324713081336483,4.595631154880797,4.383473217367641,4.136259669563464,4.132922342478906,4.3712419827244045,4.762727873988037,4.201197726044802,4.463297821706602,4.505897616690625,4.772369751507718,4.309544558892334
1977-04-02,2.6082245949041654,2.5993229740786203,2.455207874172554,2.47736582305183,2.7215291241738826,3.4613501746040285,3.239752795751292,2.607291750984745,2.4774182598142476,2.5024202035725835,2.517170509758811,2.531659486985868,2.546333382251157,2.586877189079164,3.2780631577198855,2.698702181904228,2.63438281561029,3.1353307167353646,3.204734862942143,2.7249568832058637
1977-04-03,2.823581866374466,2.8335455023520795,2.7486341802789793,2.6481260750077578,2.905272353754329,3.1335090217942803,2.957647209547811,2.827368374249886,2.6763839010661967,2.7161062125235733,2.7723818152134942,2.7366485199536745,2.7346825021023484,2.817557444823802,2.8741674911101995,2.92247589960362,2.8625789396051617,2.9386998404123252,2.9839586862252507,2.9393226185290127
1977-04-04,3.4610916081995935,3.438404312193855,3.483125556971494,3.300379303526836,3.4821152606699823,3.5203036903188987,3.3894900192181048,3.4729376775178107,3.2859017793284737,3.3576255326826887,3.4257936753040514,3.377435531130038,3.3726477291718977,3.451956175100822,3.205312619340968,3.497016889064998,3.5316981648897343,3.383069104666668,3.497788154232644,3.5800383218134257
1977-04-05,4.607643617711669,4.526104093316779,4.773948831789349,4.493217230037958,4.571322736473306,4.615697624628589,4.529653037877083,4.6225012199397755,4.4671249669413715,4.49527730806177,4.653649174994793,4.600481157843241,4.471850630264546,4.699742496185157,4.200891857349625,4.607272135323585,4.715651703940324,4.362154363861993,4.77915708121111,4.757317357540872
1977-04-06,6.053036154454492,5.88996670225896,6.399542261310968,5.935279479532152,5.941636038842562,6.140537898146611,6.019614203212148,6.218561800638804,5.8872336313241735,6.046968601526985,6.198917815381854,6.26432225706545,5.877813404279507,6.230720122990604,5.679107210997257,5.944489095945219,6.189767770693139,5.710872972876487,6.437134106989055,6.193250453638814
1977-04-07,8.008837316381534,7.727842644496343,8.56624911662634,7.871921757760305,7.8328876066475175,8.192703329754732,7.983626667388158,8.385925638865185,7.7346523935502365,8.062779901297764,8.242477780429741,8.43586861461657,7.771315656712571,8.486119737976527,7.6942588732559205,7.793676092055769,8.174662764950535,7.548798003132767,8.611614805696071,8.130444374413756
1977-04-08,8.869758621167177,8.519452732628022,9.419739504565404,8.510596494744778,8.640861138025763,9.423455586647911,8.981921626313742,9.175956024891029,8.441882707937001,8.880598740360481,9.001515503149472,9.338159079538329,8.618362973074182,9.240878289456202,8.939630176194479,8.54924173688566,8.995199502068619,8.633160432229626,9.708431932853555,8.970068873495908
1977-04-09,6.195716089590287,6.535918411864272,6.128576190917418,6.419744927922276,6.698755516911326,8.136771943099808,7.204207510555304,6.9073027331730295,6.01063721432406,6.05737871042041,6.056790833001722,6.408315294246375,6.62068181858846,5.838617179285222,7.427691690191814,5.906092159880724,6.511504368962811,7.22708080927927,7.509494675812304,6.19813975550978
1977-04-10,4.261425955700473,4.416787296603781,4.141325230442866,3.7507647754575437,4.351191786176307,5.444090069868102,4.490090999885755,4.307438518105368,4.025068336869434,3.9675916359419494,4.060265606452471,4.438459670028022,4.5345913566029195,3.926562750864562,4.846673909747407,4.369580819430228,4.124078144403988,4.718063066735581,4.686291691480622,4.408909309682272
1977-04-11,7.043213710720522,6.9505602754504,7.13283486978434,6.701816028761648,7.004287272196358,6.6324270412316295,6.250093855695316,7.072809051448752,6.571489136281784,6.739420488151966,6.975778579866041,7.087818934575159,6.943824626650262,6.889319092999461,6.288011542181858,7.192105226544426,6.979418828301091,6.138868203104885,6.5444275603475965,7.203926014430728
1977-04-12,5.362864443730587,5.430029144657298,5.3335086209231894,5.028150947128278,5.316188437174839,5.687244005665027,5.232594748779727,5.425747408686903,5.207873223019738,5.223703778490989,5.264329378967741,5.483080290936752,5.536863351897059,5.180843522247226,5.398534663469995,5.4112881643613875,5.222110300963986,5.2656428372400885,5.440459558157389,5.467336531598904
1977-04-13,6.8803386301499705,6.7675857756487865,6.903924097068188,6.683966345649113,6.705112688063938,6.459963810555724,6.264115230207313,6.974296970918195,6.672758316692013,6.880375453800793,6.904936998597148,6.912407201854114,6.82897052768015,6.935008238062254,6.33160699082954,6.819263794383383,6.744111758717963,6.206052342900314,6.518089840561315,6.915697443406993
1977-04-14,4.402728183708568,4.6037903728745935,4.314256975723114,4.041385285396671,4.379059418828772,4.801701231728726,4.314038324252702,4.3811367349266686,4.350478631985706,4.2311436856201965,4.281084495037883,4.4474348994276465,4.646916473551613,4.159323551624706,4.562016340869926,4.51299686424685,4.190353560997473,4.523023789372537,4.455753733735819,4.459138260112562
1977-04-15,4.085438856604119,4.303903701372594,3.988861502652073,3.7820079047535033,4.087121044838698,3.9867023168949256,3.591604463395106,4.062254557899009,4.077605516490668,3.9388137189476082,3.9872253883735174,4.107688511977106,4.316965755147784,3.8800503612815938,3.6796057618888343,4.207273373090682,3.890563386874902,3.898507764613089,3.7235320920044312,4.144227218414028
1977-04-16,6.984111598965155,6.7743723490993695,6.936054733314284,6.838786653418054,6.829827968919629,5.941316025291366,5.954464055460093,7.022153621575226,6.725078887074357,6.923593388749601,7.0439399109119805,6.863697411986587,6.817208772842628,7.0750439764958974,5.800747482793839,6.950810835971823,6.866951750748263,6.106000695246511,6.209167195054423,6.950053453566781
1977-04-17,4.529606917593,4.669442185458577,4.404510626134456,4.255052486810664,4.477152430144362,4.758870423650971,4.434982639884946,4.484484266979795,4.498825546513222,4.400271437985027,4.449022775572628,4.480763105107312,4.685088164986322,4.363889526607895,4.547064653113473,4.616407190120193,4.3243326682691245,4.691640323101537,4.5624480523128,4.5460512638199795
1977-04-18,4.613015972683179,4.718041977307355,4.4777382913410575,4.390632628436174,4.543306289843964,4.41028423383859,4.1519269880081175,4.566881549020199,4.589067251097744,4.51208685060383,4.556701692339464,4.527825786869279,4.722009850410661,4.495070848524469,4.1868190883381065,4.678910073465943,4.4183709432034055,4.4370514036075726,4.267766613203666,4.615228195466994
1977-04-19,3.521824362425317,3.7625967014815944,3.3960414766580134,3.3142037807381057,3.5940881368520357,3.4928103591579998,3.174378284379931,3.470513061587673,3.5997007805427956,3.4122535842888237,3.4609103494569813,3.471519012056682,3.7233782607651342,3.375202711003874,3.146900728237235,3.670112159970933,3.3772502903219515,3.5062374990020846,3.2576726835146563,3.5643830834422845
1977-04-20,3.434099534574158,3.6565762025809185,3.2805018432409683,3.2635969238168325,3.5564210538732173,3.177690646835933,2.9403790716262455,3.3720153542595974,3.474330304363944,3.2893989481893198,3.404282325593725,3.3351758534701283,3.571117646053409,3.3214650731949753,2.745365922239281,3.6713828999718494,3.289501881434115,3.2427452428033723,3.0260241233171503,3.5088685140838
1977-04-21,5.25650875982101,5.197671474439877,5.167652596803056,5.175320058805374,5.272220816530233,4.531107618647686,4.447191062385784,5.235108816438757,5.142674627420346,5.094604013430758,5.314129665816784,5.108850859635791,5.1408518300085735,5.363563277614675,4.006577404285341,5.376864015750168,5.152800310190675,4.677432898121562,4.699595619210362,5.247436450948044
1977-04-22,8.045214667809631,7.607907576848229,8.082228593214436,7.944004541753298,7.8462680951080905,7.180975296308242,7.145393317157242,8.083883373016802,7.715238720590079,7.899904930952509,8.133368415432038,7.879571829645899,7.6284043929170195,8.32464126941116,6.557835668973806,7.797250440609199,8.021242681255082,7.262982741353007,7.673291484782524,7.934331830203314
1977-04-23,6.5153550237791436,6.2846207667032115,6.398374513692412,6.265761385876207,6.3661832442666935,6.791140546662897,6.656165346658304,6.531876589292983,6.112443944162919,6.402384039809995,6.379542618003947,6.350489285526946,6.377479848011071,6.353995705913924,6.493501870018706,6.337302550313582,6.580300048294726,6.581596139009586,6.803893503887636,6.458145024334704
1977-04-24,5.354354181077084,5.338543589318166,5.254674493780498,5.002571237040828,5.287970899642854,5.7613986819476075,5.368546012849033,5.3046207449344465,5.157031997788559,5.107075737236473,5.188111469497549,5.288066356398978,5.3501911625916545,5.209770442798038,5.873851739620484,5.323241209380954,5.231847887666381,5.521165347941796,5.536489255862671,5.364258850513116
1977-04-25,6.701984099115657,6.576102429094135,6.761688195754642,6.531782228482494,6.5549142337488,6.527598927516416,6.157776747293154,6.6708143091557695,6.480850199084731,6.530145906711484,6.753802726341569,6.6201654406285915,6.6903985246432995,6.663132307140163,6.234136525406839,6.631197108388141,6.679186148324679,6.32950814931557,6.532741503043537,6.702959899570516
1977-04-26,5.810634353758049,5.748393747923128,5.731416339923465,5.402933585770319,5.721432488532682,5.966647681206215,5.49673604628535,5.781711815191132,5.558922466645498,5.55733459923068,5.600910177236358,5.851118161777006,5.772249738707735,5.667971257097463,5.579785350244567,5.707575382121433,5.70933365525654,5.801164570577031,5.836204310561949,5.836842814988512
1977-04-27,6.310141577801084,6.235470675420885,6.305097307368596,5.947992426310094,6.207263242050423,6.1898603872321125,5.7726319602384795,6.266734745652029,6.0782213132781395,6.048539973746822,6.18477213503997,6.266672507425957,6.238164799985978,6.222329072654182,5.682652550237947,6.25631306459748,6.213531554768867,6.028046301774485,6.166259371920279,6.350414559793886
1977-04-28,8.895907062066403,8.656299279557174,9.272545203527361,8.665707950149416,8.661684610543663,8.402540841666639,8.137139872124829,9.180336109638436,8.76312091683816,8.80774056316622,9.018574326879751,9.149463320739374,8.71106926859029,9.204229849030746,7.789431042729893,8.725454985305277,8.892546035179326,8.137837746440857,8.807814465390138,8.904298648380296
1977-04-29,8.583824207790279,8.398594351060716,8.881016179289425,8.079802073439717,8.44083353118004,8.837305662074698,8.338210548500157,8.702321384031327,8.363145172890714,8.441621494172878,8.56345823345198,8.859066791243885,8.483940890009617,8.678800226336797,8.280545979585668,8.373884941079048,8.598494942543699,8.440085725968958,9.011738504896782,8.666913764709632
1977-04-30,6.581025861608504,6.575220342976587,6.590420161772092,5.883191794970533,6.518172301362583,7.23640257532438,6.491975713779904,6.5713556515342315,6.285417399438023,6.325399605832101,6.322427591853543,6.764702908307905,6.629241031184742,6.357947495182472,6.754797082808546,6.427602807486257,6.479897474336009,6.862380756869421,6.9617747677529636,6.688655609759761
1977-05-01,4.8173034841370255,4.988777670349982,4.615502690722367,4.278790330412042,4.892112144481661,5.2935908644585075,4.533175184293509,4.705892227274093,4.6878556432083105,4.493398218953298,4.614725898541259,4.823924244214065,5.005384638220765,4.489252953311441,4.662448579435487,5.012922750012036,4.5654409882811855,4.95659920959276,4.793765145727321,4.962846152188156
1977-05-02,4.197488380143963,4.466132528752181,4.065386601912315,3.8160029668754953,4.19416303674916,4.123501618866948,3.5797748997353382,4.100577032740237,4.263568988828491,3.9895791866853956,4.055392253971853,4.209021395243531,4.4434188292691905,3.97073498456539,3.554580416100724,4.340111900962938,3.942503511721891,4.0866903753901385,3.774052855185884,4.260584854267903
1977-05-03,5.10075150650651,5.249027685562308,5.041268062904238,4.619313676902893,5.185096881104167,4.497124580811985,4.226452901623319,5.109086211657958,4.812411040174684,4.955214823898245,4.922119392415892,5.146753309172834,5.161192813498158,4.926818619664552,3.9236617243054086,5.07591894114939,5.071561370219185,4.705638948080513,4.528127463970503,5.301803109048246
1977-05-04,6.201845152803837,6.304880690334827,6.365873459484724,5.701330371895214,6.1861745218766995,5.600332448319781,5.37704526698013,6.137525767497428,5.9317714657588665,6.009808257840795,6.160055189075289,6.24809746146299,6.197456440170873,6.109089907719189,4.961909802417243,6.259511987242081,6.195566099451862,5.71186713949624,5.806648150910007,6.389273746086069
1977-05-05,4.962942966682997,5.1336581640902414,4.932958735785826,4.57041635880074,5.062403023390809,5.018445047142319,4.682186043395671,4.96471508477264,4.748421484073421,4.834046259706422,4.912899208188152,5.116775604425838,5.100530040883365,4.826784321276593,4.4079163181218215,4.998644237892027,4.948846025389265,5.041047848431294,5.000297001161791,5.175360588486153
1977-05-06,5.709423275671597,5.800281550487933,5.692377311551903,5.666984754439324,5.820624352465405,5.695533898129069,5.205470788356289,5.812055291379819,5.515451184003972,5.535405249821746,5.7141236294198645,5.775214707192609,5.782670587340762,5.5974415526171475,4.8195923666524845,5.684319940917001,5.705167785785925,5.574888444870941,5.432002513795334,5.744321789002157
1977-05-07,6.990709548849171,7.427076089369292,7.103346558650614,7.465546702182719,7.302077421887022,7.201575217576954,6.961473648267885,7.471418582702146,7.257219140771579,6.7441487736479235,7.025414752263708,7.131354427462288,7.2788381530975546,7.011198623970191,6.225533264871257,7.002142908815477,7.203717812994169,6.905041837476078,7.3949677072477105,7.037521604304217
1977-05-08,5.898022103822709,6.028833767906311,5.927475141734165,5.641821843761792,5.962518247290008,6.396307365645811,5.920147190008462,5.96943168837439,5.772259206103326,5.687748663779659,5.822698273268557,6.08373914078562,5.988790649609437,5.861332389441701,5.623438475946846,5.878347601622546,5.876766735422721,6.0968795479067035,6.277425645852402,6.025662108835869
1977-05-09,5.296772422379675,5.485283486472689,5.270046139497405,4.994908225036079,5.396755032182498,5.603662613097137,5.114469516194715,5.347955861727577,5.2037278856117295,5.092551005174845,5.173363889246689,5.405067776318159,5.3975936484179705,5.217971667884158,4.88625576541803,5.323413443960039,5.252163126932763,5.423783780584947,5.433515655620224,5.439086381039484
1977-05-10,7.378136671445009,7.421388009878715,7.6516148873232925,7.448815569783693,7.335238256545464,7.077513020146927,6.851122487982065,7.44064736762598,7.320530262622005,7.273824145355129,7.587918284231471,7.510260258325027,7.409422350811406,7.590473344870518,6.409590004975268,7.395217721190076,7.427553352595892,6.864687923793609,7.299264136723103,7.5115299412841186
1977-05-11,5.499585070010467,5.673875754127545,5.483827756697898,5.2034403097738835,5.615080963811271,5.9842281335489815,5.520545039700875,5.564016159517795,5.373065506819807,5.282862738850271,5.412445883237297,5.681034801239431,5.630940271836998,5.405074244814541,5.357108268825982,5.560058035798388,5.461102853250744,5.748172867488653,5.838954542229045,5.659851039524609
1977-05-12,5.2098001021207985,5.423970339770034,5.203730134663072,4.960285778455875,5.315205864960971,5.377325002364816,4.9262416020397355,5.24400022069663,5.157664834475018,4.998963582707573,5.154035153248222,5.32132348721184,5.360228594564872,5.14422675111533,4.709618075427214,5.29950264723028,5.149383276793052,5.249714237073256,5.22931781668121,5.354925832638933
1977-05-13,7.7247826852926105,7.761152576778866,8.110124407572789,7.786733843269493,7.634286456552097,7.2845172446139195,7.071790609547459,7.882492980120956,7.75502558502798,7.595018722342077,7.906886411508891,7.9705578140629605,7.688700883224492,8.009619449011387,6.473490534389128,7.731572948184798,7.710973225066491,7.107589754101434,7.627178750812318,7.815082964558632
1977-05-14,11.138445641708232,10.877911368544599,11.918817321297954,11.269427780959596,10.99235343688003,10.707407573401346,10.556852413731015,11.756078069196242,11.19855330687538,11.197773326749104,11.533441396898072,11.842758633915583,10.857488307716107,12.06473094978468,9.798335257656994,10.963247697946803,11.160821926214538,10.308765115027665,11.484980011891114,11.163744738007324
1977-05-15,10.588433276336753,10.329367404326987,11.070430636110274,10.530980688440906,10.675732649786879,11.50848618474066,10.738251678308533,11.044313416701996,10.420102609650652,10.593548759044593,10.783091879931323,11.18820431130754,10.503731390970659,10.924872195124799,10.558702882774814,10.27297374474163,10.734776376360367,10.794349430614723,11.51033276824499,10.617721961279415
1977-05-16,6.54862833459333,6.649886832706535,6.463275059806113,5.8999901285566905,6.634334309769908,8.110380249365285,7.023154472658527,6.5793514666702935,6.234742241727388,6.2659495666025515,6.294547752381397,6.808153598953081,6.744614499473843,6.2852540853271215,7.4403797007052646,6.516910947559328,6.410330951879259,7.417752819193231,7.431555077433497,6.711353824643943
1977-05-17,5.034097142781403,5.407691418298094,4.988227101778713,4.639416782523783,5.082621415254298,5.7094272618517365,4.795996813219124,5.017463878880632,5.133021483531034,4.800677540425474,4.916731400894591,5.227394256903382,5.415888031855115,4.8048579533464615,5.061806025871636,5.196472636853228,4.760212662492256,5.334196034205746,5.052585316237905,5.1241725792260535
1977-05-18,5.519645491881957,5.729815301994848,5.35922503832237,5.071560030221653,5.731381532794487,5.291298209098993,4.735176040457018,5.511991139499858,5.423118087360845,5.264934460420374,5.387380603853681,5.618674794581646,5.703685754284271,5.27535036612933,4.515765290461511,5.726590203706206,5.357955968533976,5.201675169122704,5.00730336923786,5.760882557015713
1977-05-19,13.865962514820314,13.30141572272649,14.668259699498602,14.372729216351818,13.64115401462384,11.727908847208965,12.273088509578042,14.161502530852697,13.592034077789657,14.060962206732036,14.493649109153303,14.184778824811021,13.250725690060758,14.686423163047753,11.649662689198179,13.906993412329458,13.97789805812373,11.635346180490414,12.984613058688332,14.015008162597779
1977-05-20,5.310230297454559,5.697799108702297,5.267018830611376,4.9068188009355955,5.400144260929269,7.200199051131538,6.3688364077604085,5.242396407067008,5.43740167469061,5.064540470889376,5.204886256400048,5.471406824874809,5.69594073098674,5.053129030478817,6.835327994473546,5.555637092657353,5.030660338110685,6.528431887463007,6.591608848549802,5.4070734606711985
1977-05-21,4.9510561441441086,5.3462996341440405,4.891260462835252,4.6540942541041,5.0437461019453735,5.296049905271758,4.593487746692422,4.8937317897831525,5.133126242327318,4.7596636827127226,4.887374538724545,5.071484485088774,5.2940614879522565,4.772856208722576,4.791027957801839,5.202951278351091,4.681353603311344,5.037082760709078,4.779485091666375,5.0540541094400435
1977-05-22,4.883385077884961,5.200969358860489,4.714732842898566,4.589716328359253,5.120293524046268,4.654029525395752,4.16529039224345,4.7978941455025685,4.948872070858394,4.645671632184776,4.824679676534196,4.875222225216696,5.063105749208019,4.698738305493232,3.9011114689419717,5.234835950724998,4.6427085229561476,4.591617110461399,4.3527600236346045,5.088519595932618
1977-05-23,4.780917213608025,5.035980449550239,4.565752868395031,4.527727131243385,5.050268935365919,4.425224022436666,4.088177539392401,4.699082599358853,4.792504796006545,4.5727867244059155,4.758205602871765,4.724303909924796,4.910660416697839,4.632367914916757,3.522363970742556,5.116476863687529,4.586489930972893,4.4720804224552815,4.2624395528616565,5.00858465414452
1977-05-24,4.3672617230586726,4.6711912210028625,4.162634828844194,4.187753392859649,4.669091675617521,4.12057052087336,3.8323482250103873,4.277794494781712,4.4517828486819875,4.180284521330416,4.357264356993152,4.26798350594595,4.4615144751837725,4.26096155429932,3.2020571584496773,4.763693161264417,4.182231040238185,4.168960614744411,3.9690343269747923,4.603177628624098
1977-05-25,5.629252933766981,5.79869033120226,5.573790281264608,5.241932074294368,5.795773696637191,4.961572283820032,4.858960907000215,5.581363332943508,5.436881304799271,5.494092790436855,5.513163311960223,5.545296138155521,5.4629580906172075,5.607538553410065,4.208107939022944,5.784978974879292,5.609341002952615,5.2798159228014425,5.12889528915285,5.827752011105472
1977-05-26,5.832049709160757,5.942654133925906,5.842927875422939,5.767449022435487,5.947460813622943,5.561714818921823,5.349980449156206,5.7525283783801,5.814566240550384,5.679159728075696,5.848041529435114,5.8710512544012605,5.814241177740669,5.822321323095096,4.798561888047631,5.940111722161882,5.824680526929044,5.729535738838187,5.666603007072767,5.996249053403746
1977-05-27,4.651529424249586,4.865774730881609,4.520057902771627,4.482496601732147,4.893997819302911,4.875077303611503,4.569836224569112,4.612146278808412,4.680147824855547,4.499893831672367,4.603757020601732,4.663215560219851,4.7001490786095275,4.639913214645016,4.074882513898482,4.873492304539188,4.592430255618111,4.901895424878653,4.781842242956764,4.867264132393772
1977-05-28,5.601374815596106,5.7385951469255945,5.648281236297314,5.522326958498446,5.6987584383756325,5.382818958565719,5.173784481451239,5.519831366701665,5.600124715023258,5.4216064451024275,5.596014691095087,5.558469472273011,5.525876818282629,5.641130964388127,4.611977954159944,5.731358216131728,5.56032586090742,5.459227140917832,5.462847706008037,5.75339257218684
1977-05-29,4.992860531269281,5.164258886254245,4.945314942075365,4.892761270431461,5.172079670478487,5.121423772421835,4.858519251106637,4.952885611733816,4.982127056680257,4.8699324228800585,5.0180751864548245,5.028767591045517,5.022530555302134,5.020134589201865,4.362451532871718,5.145703733948904,4.991118067718171,5.155596417442493,5.103461033825842,5.189004699088623
1977-05-30,5.765719178573237,5.836170236236798,5.688443193816037,5.715407877296292,5.973757260789471,5.673968593967107,5.532366072557773,5.668940841632626,5.662549227736768,5.510701609092523,5.73706592995943,5.644186969926216,5.580353058005599,5.765404932975504,4.968873366760008,6.078085823920221,5.73701887999189,5.563335226186198,5.7125425848190705,6.024764441855902
1977-05-31,3.972260214103451,4.275600591384738,3.8793620099365076,3.9138813184798735,4.181364801181639,4.466776980866102,4.168074138922409,3.907020749389745,4.12597668701528,3.8764760507396394,3.9827593485725705,3.938742932918515,4.085281052036112,3.9501672580886487,3.8078704426197625,4.226977799019609,3.8882148181064986,4.359229708445959,4.2362710569675155,4.151350846980321
1977-06-01,7.002174379731418,6.936384450405382,7.103563970661803,7.241094519231657,7.0860103887440165,6.453527115573934,6.546987410323485,6.897426996904615,6.9493690905612135,6.95230560889641,7.289975672299901,6.911493599710951,6.71468164153037,7.333838779432305,5.951929279514081,7.304523665137987,7.000594403101424,6.329899264261256,6.7535422608278495,7.178163488904499
1977-06-02,6.744385515792873,6.72889024146974,6.8904526890157785,6.83931806196504,6.798420843018121,6.933220833648436,6.81972779740649,6.761773756278755,6.760179189422782,6.649484713914521,6.92439606885065,6.818840390989601,6.586696502820216,6.9966658135425615,6.383670107771872,6.864052766307327,6.731744286226112,6.694054318296806,7.113511837229233,6.839586036675656
1977-06-03,7.095938387729792,7.010586844572841,7.207495260104503,7.080367156573754,7.130906046287173,7.299713455282921,7.107245195397432,7.102712811117006,6.991700200585223,6.957274607009252,7.18904727579383,7.106900136568697,6.911233030640284,7.283156668976941,6.80358027180945,7.130810863459252,7.100062914300352,7.062316643628783,7.436216474051809,7.2059895427387595
1977-06-04,6.713475981547103,6.677265024207506,6.773868432267733,6.609614918751969,6.761515394132655,7.0679847183713305,6.759953318156459,6.6977497189529505,6.601063935935681,6.526236713138939,6.7407718918897075,6.801105867877637,6.59186475344011,6.818737696446091,6.572249364985643,6.763382600757589,6.683965315369897,6.822431837944089,7.072103162194039,6.826223195803992
1977-06-05,10.210714027637493,9.791344966861244,10.543664982451315,10.40763197156619,10.070602656524827,9.694614382095263,9.774113017123735,10.404918723467045,9.972002296989778,10.184900546492639,10.5261173722531,10.296184846840323,9.780037584327696,10.66330900617449,9.501190148385268,10.154086913653273,10.267118814222238,9.455329455468924,10.252263650075669,10.237107119515208
1977-06-06,7.840778840850307,7.72381846193999,7.921678381818364,7.626604899331895,7.834538270431564,8.661268718621512,8.185702026298186,7.819551007623282,7.509111969482992,7.4201684558020915,7.846090100426975,7.96911921718359,7.702098194944872,7.910149973646169,8.248395128105676,7.872742397481886,7.752853211285652,8.19166899210234,8.577714578915987,7.886126667751939
