,ED,NSE,logNSE,NSEfdc,NSErunoff,Ks,Ratio_Riparian
218,0.5812450106053051,0.2521201966646217,0.6191992772640307,0.8517603864378844,0.20938335730140445,0.0096,0.488
219,0.5249171443488148,0.23023578832325642,0.8199985262922767,0.8466529281101433,0.32642800150778684,0.0063,0.315
220,0.579487658732264,0.2736270179223186,0.6644682139770801,0.8119936078687711,0.18288428329541462,0.0092,0.483
221,0.5215295141131274,0.3213757888545823,0.4675631734663622,0.6734107356816144,0.5128739438355578,0.0063,0.471
222,0.6012666553048513,0.29857818600971975,0.5315699787116659,0.7123375241047263,0.19258596921893378,0.0343,0.408
223,0.4776915859504047,0.30671177002839123,0.7203225928316355,0.9213343185208325,0.4103384921744644,0.0227,0.264
224,0.3632482243870664,0.34338840660358017,0.8502178371458607,0.9453407208196708,0.7330993211153936,0.0079,0.282
225,0.8446144878858695,0.26154527538461647,0.0032884136415521903,0.25440572323153143,0.12888901949924492,0.0533,0.474
226,0.5928652383197225,0.25666637547212645,0.3086169964755293,0.5394916056427452,0.5958546708894875,0.0291,0.397
227,0.5064546299352751,0.2609484150130823,0.6859230443794089,0.8411020353529108,0.4034306190903322,0.0042,0.49
228,0.6395681521658724,0.22561482372412,0.7025010998760273,0.8319047967320438,0.040961058722337684,0.0051,0.26
229,0.6590827661480088,0.424450691213894,0.07875985145562003,0.3977851342567683,0.5584604118803511,0.0317,0.053
230,0.7111842581663312,0.3336078655625203,0.2313158258630197,0.4088972069467851,0.20076546127543016,0.0342,0.337
231,0.5922521532939508,0.21594126294663707,0.7168308361895144,0.873694893101697,0.16803570159901116,0.0044,0.111
232,0.7125651838092054,0.3105451498248041,0.23399064278648551,0.3985444744074427,0.22081485533051637,0.0303,0.412
233,0.3475696033676819,0.39994559311163136,0.7775659711025242,0.8982816052498869,0.7483460779713218,0.0167,0.357
234,0.4031473272603947,0.30700367295254205,0.8788923657052312,0.9116082995482224,0.616089842783107,0.01,0.161
235,0.8515507952488333,0.282499187211393,0.08170047133603975,0.1935224815866995,0.055506697137114314,0.0193,0.27
236,0.5645994283176762,0.3383997428525086,0.3897283623334986,0.5429156649317726,0.49401818563900646,0.0318,0.276
