,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18
2003-11-01,0.12980132528411956,0.1197155805895255,0.16899766668680719,0.09991570302664333,0.15700312152951804,0.12621963086836546,0.06497465948837616,0.10081379573555309,0.08240929749677714,0.14243762027632884,0.16523513088948602,0.10161681225982488,0.04147890244095031,0.044014411086299596,0.06747730383219948,0.06142958550952584,0.1151820215938239,0.05983485430334067
2003-11-02,0.12211690333038214,0.11355835935364196,0.16478200519400396,0.09361169864455834,0.15164053434409977,0.12135355982698517,0.05920206238723417,0.09340018215424503,0.07668008695491522,0.1334483580876812,0.16054986668665547,0.09534727682115292,0.03772376128353872,0.03993700607446379,0.061513739456017076,0.05627025388560036,0.10765963418467747,0.054805742303771596
2003-11-03,0.11488858676710487,0.10772102731312173,0.16067382437284455,0.08770450107532037,0.14646556146911202,0.1166791643762976,0.05394162518891805,0.08653215772163005,0.07134832431468219,0.12503025594601694,0.15600141131502537,0.08946569916715252,0.03430801782077085,0.036240508710759387,0.0560769352186608,0.051545606323487675,0.10062761983760438,0.05019858121092428
2003-11-04,0.10816820126749768,0.10228379627782298,0.15672584791949548,0.08276895170254718,0.1415880625867972,0.11237175964850292,0.04964356262534614,0.08043535177162343,0.06721032791345517,0.11761244943988916,0.1516877553574596,0.08413778605057877,0.03156728790238121,0.033415457470195496,0.05132523259705663,0.04749448682453075,0.09462433744985381,0.04648966066393833
2003-11-05,0.10172336567637354,0.09698402346340239,0.15279653875689103,0.07703873940555728,0.136703338961904,0.1079407646016655,0.044859289753132955,0.07434880233089855,0.06185436324091852,0.10992627811145099,0.14735006833203282,0.07882141316323855,0.02841994308246737,0.0300648914488246,0.046634459487878956,0.0433426712924669,0.08796160020500776,0.04218744487491149
2003-11-06,0.09568783269904177,0.09198038728745021,0.1489765548360307,0.07217749725931116,0.13201489139935685,0.10374590464266446,0.0408733559421236,0.0688520487527576,0.05755360121633673,0.10291901923434123,0.14315581849863826,0.07393081108614136,0.025846694971444435,0.027212546628486278,0.042512768733265004,0.03966601026969375,0.08221635484769033,0.03864110325000108
2003-11-07,0.09001929922311164,0.08724508037517809,0.14525800429013513,0.06762301515148031,0.12750058531575165,0.09973745477002952,0.03724159377185481,0.06378419179731688,0.053551891123935595,0.09640758220363575,0.13909147416593995,0.06936414939840728,0.023506442324074662,0.024675512344383994,0.03875536856336727,0.036327182409791124,0.07684638641252337,0.03539287856897363
2003-11-08,0.0846896503466201,0.08275830847069683,0.14163538473909676,0.06335592596405645,0.12314701069319163,0.09589255561802834,0.03393252577793062,0.059093194190987096,0.04982841071113286,0.09032176476796493,0.13514820987795523,0.06508422383648386,0.021378084420459947,0.02238724599298784,0.035330056443310026,0.033275378177824826,0.0718271450366508,0.03241770097360038
2003-11-09,0.07970161356070843,0.07853276239239207,0.13812112168667307,0.059549813820261636,0.11897906902527566,0.09225403277036331,0.03107452720377852,0.054827975171698254,0.04653895048922802,0.08477374890104028,0.13135090449545617,0.06112585658113606,0.01955151352069633,0.020486813720795558,0.032271839726238156,0.03056658780914768,0.06731794732506749,0.02985288635299039
2003-11-10,0.0749862775238888,0.07450146504183103,0.13468185742400626,0.0557495400513911,0.11492525415323954,0.08870413146977929,0.028292835615513705,0.05079354837886632,0.04326703143464818,0.07943464226970322,0.1276376581319998,0.057352291513136346,0.01776155940187718,0.018614970122807106,0.029410936736973925,0.02800219468404203,0.06288055875922084,0.027319191152024167
