,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,mean,min,max
1981-04-11,0.5430881627301635,0.4960061043934384,0.36997546064794357,0.7263471456455857,0.7643360637058343,0.42921692409612205,0.389476735154654,0.49531249320707704,0.2616002544727219,0.34971917218071574,0.3065938543276489,0.39875588180685384,0.5110566485738165,0.5690136314934657,0.2260179737516208,0.29848996361491337,0.44593790436266095,0.2260179737516208,0.7643360637058343
1981-04-12,0.5368383816940004,0.4907891795005476,0.36697557316530416,0.6929296632513491,0.7524715228354005,0.4078239556737867,0.38689038318811564,0.448332647559994,0.2556209941505727,0.3479924090767481,0.3047313813384334,0.36008176546775944,0.5071168960203145,0.5630756489401275,0.2062203215079833,0.29686829073973875,0.43279743838188606,0.2062203215079833,0.7524715228354005
1981-04-13,0.5306543288168024,0.4855893469599472,0.3640758633880811,0.6636016518795471,0.7410391842808371,0.3909441333150701,0.3843200436780636,0.4094794406107817,0.25165930548501747,0.346264400010277,0.30287904076993927,0.32900541811916495,0.5031926602881688,0.5579421229490538,0.19150687787157766,0.2952533765095171,0.42171294968324036,0.19150687787157766,0.7410391842808371
1981-04-14,0.5245254138849526,0.4804103986108576,0.36123109112550345,0.6377883840819278,0.7298436232419417,0.3775321061441334,0.38176435426458816,0.3772995879332055,0.24877274465966973,0.344535281684331,0.30103695697653376,0.303984360061564,0.4992861042977673,0.5531067538993555,0.18054004984845615,0.29364592082945296,0.41220644572151505,0.18054004984845615,0.7298436232419417
1981-04-15,0.5184349705594543,0.4752367483622575,0.35841292251683043,0.6149965377891378,0.7188143641928612,0.36678432593249954,0.3792210400191458,0.35059949657603595,0.24645698786992298,0.34279866822710275,0.29920450963282985,0.2837879849797494,0.49539396285478415,0.5483959297451024,0.17233333455344596,0.29204538603378716,0.4039323231153093,0.17233333455344596,0.7188143641928612
1981-04-16,0.5123770656117463,0.4700860290653305,0.355615854202338,0.5948030474055649,0.7079440259102394,0.3580844239614637,0.37668956029755596,0.32839948496943994,0.24444482984760835,0.34105554324978593,0.29738215058432305,0.267437152303988,0.4915262661672453,0.5437517818149781,0.16615995854372334,0.29045342176018407,0.39663816223096976,0.16615995854372334,0.7079440259102394
1981-04-17,0.5063517219032699,0.4649795482291586,0.35284448788718664,0.5768450860773566,0.6972413834585557,0.350959726855258,0.3741702787632586,0.30989554984953416,0.24259568687942998,0.3393163431481399,0.2955705626221548,0.2541526448292255,0.48769317689868363,0.5391556627365064,0.1614846856337958,0.28887154852099656,0.390133005893282,0.1614846856337958,0.6972413834585557
1981-04-18,0.5003708180279673,0.4599477637204438,0.35010719008592317,0.5608114962512313,0.6867175925463137,0.3450481218822037,0.37166507535154975,0.2944400494138424,0.24083826203744063,0.33759096218461215,0.2937706579764806,0.24331488577272775,0.48390150087707545,0.534606518827917,0.15791389200938333,0.28730072366620973,0.38427159441445763,0.15791389200938333,0.6867175925463137
1981-04-19,0.49449945259800854,0.45505161080337836,0.3474172221811409,0.5464355294878601,0.6763892862320195,0.3400733941324727,0.3691809584476634,0.28146691743853025,0.23914449146476863,0.3358966622867204,0.29198412475122665,0.23443297709226388,0.4801590091574641,0.5300948374510867,0.15515979532699106,0.28574181625791517,0.3789455053193444,0.15515979532699106,0.6763892862320195
1981-04-20,0.4887411892299654,0.45025668147018627,0.34476900513639713,0.5334879240350705,0.6662401960172628,0.33582218805205793,0.36671907048681396,0.27054646727347903,0.237495838945705,0.3342275519667154,0.29021021244522205,0.22711369374365306,0.4764563518294666,0.5256273278682453,0.1530094429868131,0.2841931492658143,0.37405726817205426,0.1530094429868131,0.6662401960172628
1981-04-21,0.4830852661582087,0.4455418102159703,0.34215549737859785,0.5217717756462404,0.6562569160488672,0.3321300284139713,0.36427832338832394,0.26131367434962804,0.23588028248751286,0.332577512480396,0.28844819209117695,0.22104266021267271,0.47278779211964017,0.5212010437487383,0.1513053864342792,0.28265376241453577,0.3695268702242975,0.1513053864342792,0.6562569160488672
1981-04-22,0.47749015093001185,0.4408509073368006,0.3395586295796464,0.5111178130997531,0.6464114682150546,0.3288687878995712,0.36185285499311204,0.2534676330942424,0.23428220171523306,0.3309315468787232,0.28669648338890413,0.21596659570490243,0.46913747127905164,0.5168117808391892,0.1499294438357727,0.28112191723619046,0.3652809803766349,0.1499294438357727,0.6464114682150546
1981-04-23,0.4719358384503615,0.4361758891126206,0.33696827374448873,0.5013807503345028,0.6366927384077977,0.3259398974387238,0.3594396294990459,0.24676114105045333,0.23269172027079604,0.3292853043575052,0.2849546178133826,0.21168342578481353,0.4655006423853917,0.5124576392388216,0.14879416411064533,0.2795971567804328,0.36126617679873646,0.14879416411064533,0.6366927384077977
1981-04-24,0.4664425901191763,0.43155775588624595,0.33439398421843397,0.49243607313505866,0.6271178609161006,0.3232689701369177,0.3570414681787759,0.24099214670277117,0.23111054596077163,0.32764802804010834,0.28322346285934313,0.20803410652861123,0.4618922114606977,0.5081399612887098,0.14783672353504956,0.27808079815859177,0.3574510429453352,0.14783672353504956,0.6271178609161006
1981-04-25,0.4610228139643423,0.42700496717229974,0.3318418762229449,0.48417690678758357,0.6176926111598883,0.3207990861650938,0.3546602482465489,0.23599493782603137,0.2295412063166849,0.3260233214992092,0.28150329853587663,0.20489218675114487,0.4583165347435085,0.5038593798601966,0.14701119894054995,0.2765731683761305,0.35380710891050215,0.14701119894054995,0.6176926111598883
1981-04-26,0.455673561492723,0.42250646430362654,0.32931084050411225,0.47651144872358936,0.6084113315257494,0.3184861768797545,0.352295599431164,0.2316332201803424,0.2279831620822129,0.32440934271543065,0.27979387821114265,0.20215636090474573,0.4547700153149741,0.49961534415916803,0.1462833173712274,0.27507388592026916,0.35030712185751456,0.1462833173712274,0.6084113315257494
1981-04-27,0.4503843310008887,0.4180480533307457,0.3267961255198765,0.46936083702964343,0.5992650737517673,0.31629596450533143,0.349945880942606,0.22779476967274404,0.22643322723213827,0.32280264368078093,0.2780948206526165,0.19974527721740623,0.45124758523862435,0.4954067534688433,0.1456271681655639,0.27358244777906743,0.3469269349492902,0.1456271681655639,0.5992650737517673
1981-04-28,0.4451428186449891,0.4136171591794198,0.324292521389015,0.4626573329779727,0.5902460634377065,0.3142017312119021,0.3476089534582443,0.22438712969637792,0.22488642948307025,0.32119993899407273,0.2764057823993873,0.1975935796182191,0.44774576204213234,0.49123236772402823,0.1450229320671699,0.27209846874848753,0.34364618569201216,0.1450229320671699,0.5902460634377065
1981-04-29,0.43995626988417696,0.40923089355852943,0.3218054979914149,0.456342822615704,0.5813615650097644,0.3121834798798389,0.3452857280015474,0.22133478413857297,0.2233433403815727,0.31960461116514743,0.27472702719610526,0.195649976462192,0.4442721712144995,0.48709244410303304,0.14445675503866032,0.2706225841368539,0.3404543719236008,0.14445675503866032,0.5813615650097644
1981-04-30,0.4348459269914025,0.40491697521079784,0.31934532861273185,0.4503674438609699,0.5726224954846602,0.31022671316619993,0.34297982629800655,0.2185764420559495,0.22181146672992694,0.3180233174260387,0.27305906868245433,0.1938747801305368,0.4408342722904744,0.48298838904440083,0.14392004327781313,0.2691555500943942,0.33734675245979734,0.14392004327781313,0.5726224954846602
1981-05-01,0.4298054829298951,0.4006552781273116,0.31690737672304914,0.44468830669358655,0.5640183097988506,0.3083196603861824,0.3406903868361373,0.216061289182982,0.22029011300949966,0.31645298922980236,0.271401568560794,0.19223545892184746,0.43742366689236856,0.478919425550673,0.14340542246943846,0.2676965988367468,0.33431070838432286,0.14340542246943846,0.5640183097988506
1981-05-02,0.42483455471675413,0.39644783620571017,0.31449087323149294,0.4392685615413198,0.5555461941012461,0.30645339781149494,0.33841757548536233,0.2137477136613589,0.21878025291597578,0.31489365509123185,0.2697544573579062,0.19070623457996888,0.43404031821329914,0.47488533400061295,0.14290775983755302,0.2662456823759951,0.3313387750704551,0.14290775983755302,0.5555461941012461
1981-05-03,0.4199324684875537,0.3922941569436132,0.31209530782704376,0.4340765352805171,0.5472037418887773,0.30462107742764405,0.33616154381242486,0.21160156814446526,0.21728291435412744,0.31334521933955334,0.26811765371534896,0.18926655272960563,0.43068408592640806,0.470885900212931,0.14242338586970119,0.2648027501006021,0.32842467887876986,0.14242338586970119,0.5472037418887773
1981-05-04,0.41509482261589375,0.38818812959343385,0.3097183516892753,0.429084991647651,0.5389864224239224,0.30281726489355937,0.33392169872172206,0.20959467818398858,0.21579723548735932,0.31180649900528057,0.2664909969073248,0.18789979824588338,0.4273529672995872,0.4669205786143282,0.14194929715070692,0.2633675803300078,0.32556195705062024,0.14194929715070692,0.5389864224239224
1981-05-05,0.41031742700425344,0.3841257975854202,0.307358198747449,0.42427050794897914,0.5308908102957154,0.30103767895663486,0.3316973946433673,0.20770382588949934,0.21432176113118975,0.3102765909174251,0.2648743562277449,0.18659259678413745,0.4240461267861943,0.46298882028963184,0.14148307815730346,0.26194004583165237,0.3227453135747874,0.14148307815730346,0.5308908102957154
1981-05-06,0.40560436944835354,0.380116554815047,0.30501888484125306,0.4196129487622334,0.5229202508282803,0.29927933593867945,0.3294896496978065,0.20591021283015665,0.21285954924350053,0.30875695797680713,0.2632677623167628,0.1853346505808222,0.4207679939007408,0.4590908680495377,0.14102376000274552,0.26052053279261866,0.31997339262658403,0.14102376000274552,0.5229202508282803
1981-05-07,0.4009589495743274,0.37616449842010663,0.3027032349758943,0.41509499118063903,0.515075543096538,0.2975400739106021,0.32729943690125646,0.20420099723005147,0.21141463854991127,0.30724839068334925,0.26167118544359963,0.1841178718727831,0.4175195489871175,0.45522839146267746,0.14057111718209553,0.2591091594129487,0.31724487680524366,0.14057111718209553,0.515075543096538
1981-05-08,0.39637696542163703,0.3722614933546212,0.3004088084493594,0.4107017157924095,0.5073513775342476,0.29581798755994076,0.3251261479215756,0.2025692770388624,0.2099868314030994,0.3057495781904819,0.2600844652684157,0.182935505710373,0.41429735572455867,0.45141946599182087,0.14012448690863014,0.25770558049412146,0.3145573151727597,0.14012448690863014,0.5073513775342476
1981-05-09,0.3918573462056755,0.3684089444626529,0.2981367852620883,0.4064202777154408,0.4997474076656359,0.29411164414419794,0.3229696624273176,0.20098318311654895,0.20857692797952365,0.30426037439165504,0.2585075179856235,0.18178219907273227,0.41110324790930497,0.4476072824865016,0.13968355723956558,0.25630992212182224,0.31190414251164295,0.13968355723956558,0.4997474076656359
1981-05-10,0.3873864417041713,0.3645836721076701,0.29587415305039566,0.40223958744265215,0.49224790014875136,0.29241932358220424,0.3208274147337007,0.19944700045829505,0.2071772264249728,0.30277739323506503,0.25694009710271887,0.18065297013346,0.40792391414977003,0.44383678191107456,0.13924646013514316,0.25492094555716877,0.3092813301173259,0.13924646013514316,0.49224790014875136
1981-05-11,0.38295947118355456,0.3607853983743478,0.29361810300423036,0.39815008749218816,0.4848506805777377,0.29073972794419584,0.31869850249818116,0.19795319551110024,0.2057838141918306,0.3013000835077565,0.25538212316359804,0.17954388767096935,0.40476150057847765,0.44010080705191584,0.13881187459524838,0.253538713375261,0.3066861231700371,0.13881187459524838,0.4848506805777377
1981-05-12,0.3795118874395357,0.35863968209449204,0.2915073685678861,0.3941437527869606,0.49371941966460087,0.2891014818758591,0.3169760247115859,0.2017976056545041,0.23665197962577186,0.3001840433514666,0.25662586686597894,0.1793958077294974,0.40164684553936864,0.4486004826914233,0.1383804592253543,0.25572108170649266,0.30891273684567366,0.1383804592253543,0.49371941966460087
1981-05-13,0.3747488487316901,0.3534880315178447,0.2892508659678229,0.3902130896450048,0.4781973149970085,0.2874399231551484,0.3146451229394128,0.20034194825054058,0.22853036208383284,0.2984547504660909,0.2529079620592785,0.17829424821979145,0.39857246050114725,0.440878417649717,0.1379534929084699,0.25155868425265554,0.3047172202090911,0.1379534929084699,0.4781973149970085
1981-05-14,0.37027464995823406,0.34975830076852277,0.28704063568053534,0.3863521615255022,0.46678712934347677,0.2857912953852026,0.3124714821100981,0.19803473478086484,0.2154610101745554,0.29694499023091214,0.250914198942111,0.17705081735832456,0.3954975438196137,0.43282771509525425,0.1375299189289998,0.24962164656685484,0.3007723894168164,0.1375299189289998,0.46678712934347677
1981-05-15,0.3659734748600187,0.3461300727919203,0.284851911061622,0.3825556364179699,0.45842966469402563,0.2841545294107738,0.3103669197063356,0.19591422657223673,0.20788428398453,0.29548747423622534,0.2492949137179572,0.17585627086712696,0.3924331697599577,0.4277111021085793,0.13710864785670843,0.24815010697744483,0.2976439003139645,0.13710864785670843,0.45842966469402563
1981-05-16,0.36177159025494987,0.34254691558226474,0.2826860478576982,0.37881891483861224,0.45111551368478725,0.2825290857985955,0.30829803437046305,0.19394867037247873,0.20323530006539967,0.2940474282200118,0.24776266081962722,0.17470198466789338,0.38939681569344986,0.42361232885185274,0.1366897048504432,0.2467810804407427,0.29487137977307937,0.1366897048504432,0.45111551368478725
1981-05-17,0.35763684931465406,0.33900010458221475,0.28053888818731504,0.37513800191360447,0.44420176326412236,0.2809144440755209,0.30625137592216367,0.19211186573368266,0.20014809505492273,0.2926166001899587,0.24625614528465636,0.17358095857869438,0.38638538362281044,0.4198794900714471,0.13627284382141303,0.24543894730867996,0.29227323480786627,0.13627284382141303,0.44420176326412236
1981-05-18,0.3535537397681111,0.33548406915410117,0.27840486534516784,0.37150942263414855,0.4374800378689688,0.2793101132745823,0.30422133643090793,0.19038219651843857,0.19789472532070645,0.2911926088089918,0.24476224718327255,0.17248750157004258,0.38339391249723187,0.4162905979711958,0.1358576588901628,0.24410769768142807,0.2897707956823411,0.1358576588901628,0.4374800378689688
1981-05-19,0.3495150619109357,0.33199647760117823,0.27628089646686443,0.3679301521228498,0.4308836981440217,0.2777156754400562,0.30220557412370697,0.18874187519020652,0.19608741568382265,0.2897746942925905,0.243278121958389,0.17141703120646828,0.3804212056653291,0.4127699508678476,0.13544376515047327,0.24278396712285216,0.2873278476842245,0.13544376515047327,0.4308836981440217
1981-05-20,0.3455198704141586,0.328540662764879,0.27416958868371927,0.3643975585546594,0.4243955635946326,0.2761308503740696,0.3002033394734634,0.18717635305000527,0.1945206018177907,0.2883630615856982,0.241803135890008,0.1703659622615687,0.37747148343708076,0.40929175794288014,0.1350310184325756,0.24146744144493365,0.2849280156076327,0.1350310184325756,0.4243955635946326
1981-05-21,0.3418701378443709,0.32568403436484733,0.27207800333422066,0.36090937583669536,0.4266430177187733,0.27455554448240416,0.29837974098695835,0.18837606060170023,0.21198283754837682,0.2869587352513684,0.24073240117041106,0.16999022133080693,0.3745518299092209,0.4134452303460044,0.13461968389755785,0.24209333257072935,0.2851793866996529,0.13461968389755785,0.4266430177187733
1981-05-22,0.33782063847038807,0.3218062554509745,0.27001549738693237,0.3574635630991446,0.4149371293751966,0.27298987617650594,0.2963075750702535,0.18646521718854076,0.2018821439681532,0.2855634295305858,0.2389669201381871,0.16883958552079936,0.3716640753483387,0.4055067980047096,0.13421053401257058,0.23927086479616347,0.2814818814710903,0.13421053401257058,0.4149371293751966
1981-05-23,0.3339102897772405,0.3184454078941519,0.2679689767732174,0.3540583691666307,0.40703418505957606,0.2714335483336787,0.2943084332062042,0.18467535868369797,0.1959188751878165,0.28417460835938774,0.2374530095880577,0.16772840521649102,0.3687956254669863,0.4005719116287163,0.13380308658870393,0.23766187500595828,0.2786213728710322,0.13380308658870393,0.40703418505957606
1981-05-24,0.3300807897143097,0.3151449868889231,0.26593759372198783,0.35069223722253523,0.400392254856035,0.2698864222541199,0.2923456812317347,0.18300094194793268,0.19216084484959262,0.28279249376791493,0.23599958370589671,0.16664980800736254,0.3659478854993345,0.39669549356611866,0.13339726488254652,0.2363095743427536,0.27608961602869364,0.13339726488254652,0.400392254856035
1981-05-25,0.32631109163177763,0.3118831081875075,0.26392329088484917,0.3473637954977579,0.3942138165654377,0.2683484208458933,0.2904051701278517,0.181407153773405,0.1895807606524046,0.2814174594581957,0.23456591018113215,0.16559837257736895,0.36312363483461896,0.3931771708352945,0.13299312261750398,0.2350161186528235,0.27370802483273887,0.13299312261750398,0.3942138165654377
1981-05-26,0.322586517651689,0.30864743489525087,0.2619187635074078,0.344071815652133,0.38823674075313996,0.2668193272184811,0.2884807795646181,0.17988864075041888,0.18762974353249132,0.28004832578792954,0.233143232606947,0.1645695501551685,0.3603151041364403,0.3898090323348732,0.13259030114070147,0.23373970155307108,0.27140593820254755,0.13259030114070147,0.3898090323348732
1981-05-27,0.31889899288386453,0.30543297015638815,0.25991862367929053,0.3408152009299075,0.38237663565327684,0.265298906819935,0.28656988103824566,0.17843316269567636,0.18601483985195907,0.2786843111167715,0.23172963003693048,0.1635596203801503,0.3575192951605007,0.3865099210994634,0.13218838187053053,0.23247147338906096,0.26915136542262197,0.13218838187053053,0.3865099210994634
1981-05-28,0.3152521454570461,0.3022518538389563,0.2579319778628697,0.33759298737374427,0.37661832678114143,0.26378712413704974,0.2846719860607783,0.17703087037586954,0.18458260030815263,0.2773266365955386,0.23032469644438766,0.16256585953427935,0.3547480109976203,0.38325241330831905,0.13178746604169106,0.23121077178728283,0.2669334829315454,0.13178746604169106,0.38325241330831905
1981-05-29,0.3116442608885419,0.2990992409267219,0.25595867402316563,0.3344043040506191,0.37095113942547175,0.26228387205510156,0.28278660865312805,0.1756735823244073,0.1832502446747334,0.2759749381932232,0.22892828636541845,0.16158598317930795,0.35199849713138925,0.38002689273793017,0.13138744229622068,0.22995695077694853,0.26474443235639555,0.13138744229622068,0.38002689273793017
1981-05-30,0.30807647716151504,0.2959784927488209,0.25400139267953614,0.33124837066099566,0.3653730741639492,0.260789102746664,0.2809136756169499,0.17435463152829797,0.18197439792884487,0.2746295512986647,0.22754034172062035,0.1606182399266972,0.34927235286518243,0.3768300291829227,0.13098834413152316,0.22871013035733817,0.2625811627949076,0.13098834413152316,0.3768300291829227
1981-05-31,0.3045520008957899,0.29289532853227823,0.25206354006435855,0.3281244858550475,0.3598840348350596,0.25930284817374155,0.2790533819545197,0.1730686290559982,0.18073327794698035,0.2732912322907261,0.22616083016268768,0.1596613532083602,0.34657111558200704,0.37366069916142264,0.13059041034150423,0.22747050954915068,0.260442729850602,0.13059041034150423,0.37366069916142264
1981-06-01,0.30106830540308366,0.2898430955403832,0.2501413786234594,0.3250320033609327,0.3544784109149011,0.25782503830816367,0.27720546752628134,0.1718110421208897,0.17951390398827688,0.2719593477118267,0.22478968196975052,0.15871416451692388,0.3438898588070254,0.37051820850464706,0.13019359424194102,0.22623755777745955,0.2583263162072466,0.13019359424194102,0.37051820850464706
1981-06-02,0.2976261043497194,0.28682501946864997,0.24823573535429547,0.32197033582338563,0.34915553978611885,0.2563556608697552,0.27536995436128153,0.17057819851068895,0.17831022566186552,0.2706342081643481,0.2234268557665576,0.15777582787665367,0.3412304700182524,0.367402275701047,0.12979800167455002,0.22501141711698697,0.25623161440650977,0.12979800167455002,0.367402275701047
1981-06-03,0.2942248808537378,0.2838400068687154,0.24634582216000706,0.3189389415948284,0.34391342434557576,0.2548946867235448,0.27354676920315724,0.16936706204990612,0.1771188752513052,0.2693157576554579,0.222072299943504,0.15684564671858472,0.3385919231386508,0.3643126427855123,0.12940368893730425,0.2237919718832429,0.25415777500706466,0.12940368893730425,0.3643126427855123
1981-06-04,0.29086585357710726,0.2808911632906729,0.24447320053963456,0.3159373230013648,0.3387520215295793,0.25344213533060245,0.2717359923171201,0.16817518164025344,0.1759389982879651,0.2680044109404836,0.22072597607780256,0.15592314075153466,0.33597584928372676,0.3612491779988638,0.12901084397314935,0.22257937225446198,0.2521050400496451,0.12901084397314935,0.3612491779988638
1981-06-05,0.28754619698276807,0.2779722941113712,0.24261434525952955,0.31296501122391207,0.33366739891076236,0.25199793213135807,0.2699373583836629,0.1670004526732445,0.1747687726494994,0.266699496895909,0.21938781631103565,0.155007792810227,0.33337833309927917,0.3582115459132252,0.1286193946612857,0.22137319226047972,0.2500717083923468,0.1286193946612857,0.3582115459132252
1981-06-06,0.28426234163022807,0.27507825819471965,0.24076565358411783,0.31002156468020226,0.3286562030313769,0.2505619440955591,0.2681505266896961,0.16584107703519893,0.17360602604928715,0.2654002585808259,0.21805775166350816,0.15409908130159325,0.3307998488963035,0.3551993713893104,0.1282291092576337,0.22017314211751493,0.24805638488731724,0.1282291092576337,0.3551993713893104
1981-06-07,0.28101718349586835,0.2722180243172118,0.23893328249791088,0.3071065796914485,0.323722179249967,0.24913418073154445,0.2663756702050257,0.16469568429752837,0.1724517269287178,0.264107690559959,0.21673576077549525,0.15319678782597482,0.32824236363406206,0.35221260334951443,0.1278401411759012,0.21897995145334942,0.24606061313684247,0.1278401411759012,0.35221260334951443
1981-06-08,0.27781162450435476,0.26939188080141696,0.23711753724283094,0.3042196744355566,0.3188640572047682,0.24771464872693874,0.264612826525825,0.1635631441946561,0.171306614992489,0.26282203637304297,0.21542180140556758,0.15230074375584093,0.3257049581097589,0.34925110286603034,0.1274526353299222,0.2177934502284268,0.24408429604358917,0.1274526353299222,0.34925110286603034
1981-06-09,0.27464465748259137,0.26659727081011525,0.23531689715548348,0.3013604844523201,0.31407945074872434,0.24630331656115959,0.2628618820138518,0.1624424926692407,0.17017063406671068,0.2615430545691039,0.21411581884130354,0.1514107631801874,0.32318815969336734,0.3463146378711749,0.12706663112238892,0.2166134140439325,0.24212684783010355,0.12706663112238892,0.3463146378711749
1981-06-10,0.2715144776161317,0.26383133836543476,0.23352939920212556,0.29852866073437595,0.3093660429299304,0.2449001172773973,0.2611226547310446,0.16133290014466578,0.16904315915234247,0.26027035623164774,0.2128177551729837,0.15052663818195766,0.32069006457869,0.3434029362710634,0.1266820716182475,0.21543965514560773,0.2401873892096029,0.1266820716182475,0.3434029362710634
1981-06-11,0.2684184603236719,0.2610900560570063,0.2317521422687805,0.29572386676666196,0.3047211378850213,0.24350494024680902,0.25939490319430847,0.16023363791944173,0.16792294718393966,0.25900335139212877,0.2115275478340195,0.14964811478317816,0.31821044579748387,0.3405156910257544,0.12629878657083127,0.21427191810700452,0.23826487170975258,0.12629878657083127,0.3405156910257544
1981-06-12,0.26535925711221553,0.2583815561985506,0.2299913241337694,0.29294579004483046,0.3001481288249981,0.2421177939778965,0.2576787407910491,0.15914417835507533,0.16681116757886455,0.2577429975748489,0.21024517518476196,0.14877516903872592,0.31575091621801515,0.33765282087647847,0.1259169127913861,0.21311092280805163,0.23636080321934486,0.1259169127913861,0.33765282087647847
1981-06-13,0.2623367053235708,0.2557039061660454,0.228246041486819,0.2901941264661319,0.29564497622759267,0.240738653689338,0.2559741064793585,0.15806406036581258,0.16570807014368558,0.25648923683571934,0.208970588654678,0.14790773682590827,0.31331212143129633,0.3348141293559023,0.1255364976796656,0.21195636790038624,0.2344748328144944,0.1255364976796656,0.3348141293559023
1981-06-14,0.2593478305964663,0.25305083396238487,0.22651152791953477,0.2874685761104873,0.29120758664811913,0.2393674180854273,0.25428076004181704,0.1569928436487807,0.16461248913631785,0.25524125375581186,0.20770372055288983,0.14704563199644513,0.3108891513779225,0.3319993121030556,0.12515739592231953,0.2108077233311555,0.23260525344930844,0.12515739592231953,0.3319993121030556
1981-06-15,0.2563910726687475,0.2504214034362691,0.22478691676941356,0.28476884948731496,0.28683488075239255,0.23800399014269524,0.2525985441895991,0.15593015282013373,0.1635236106488576,0.2539987731577383,0.2064445179881839,0.14618868652255118,0.3084850995504811,0.3292081225313939,0.12477947637170221,0.2096650256756712,0.23075182016957158,0.12477947637170221,0.3292081225313939
1981-06-16,0.25346886733293633,0.24782268047652894,0.2230780636566584,0.28209467446687814,0.2825297596726834,0.2366483681867461,0.2509275345745236,0.1548757278351921,0.16244240201572313,0.2527626886419371,0.20519295860357212,0.14533691846264085,0.30610027757872094,0.32644045277234146,0.12440283711741067,0.2085289218368498,0.22891582082695894,0.12440283711741067,0.32644045277234146
1981-06-17,0.25058324306419877,0.24525766413329322,0.22138737713257298,0.2794457878343884,0.2782922788410793,0.2353005821982282,0.24926779807197458,0.15382937174053232,0.16137008834247452,0.2515336099086739,0.2039490121513181,0.14449041036969834,0.3037382990113806,0.3236961844344439,0.1240276472304403,0.20739945613242528,0.2270980506623202,0.1240276472304403,0.3236961844344439
1981-06-18,0.24773173367652765,0.24271945644229806,0.21971055837906547,0.27682192472718525,0.27411844963537435,0.2339605678795978,0.24761914724751377,0.1527908620874233,0.16030597162535967,0.25031074023576194,0.20271261248828315,0.14364907560093504,0.30139391654100467,0.32097505040352764,0.12365384850029039,0.20627603646011586,0.2252968719956415,0.12365384850029039,0.32097505040352764
1981-06-19,0.24491274566543988,0.24020651474676474,0.21804546283343018,0.2742228259068458,0.2700063684032174,0.23262825352490388,0.2459814381255299,0.15175999978280938,0.1592494419037078,0.24909374885342078,0.20148370622160885,0.14281281710059626,0.2990660816979806,0.3182768165630059,0.12328136733685814,0.20515852611443058,0.22351163217378436,0.12328136733685814,0.3182768165630059
1981-06-20,0.24212393605172508,0.23771507614538182,0.21638832667709812,0.27164823423759576,0.265953293209574,0.2313035344607304,0.24435449103252432,0.15073658841937965,0.15819950689786422,0.24788205178881728,0.2002622337063481,0.14198147374522055,0.2967520126527641,0.3156012346706921,0.12291006069745469,0.2040465856231939,0.22174116500102278,0.12291006069745469,0.3156012346706921
1981-06-21,0.23936328513833835,0.23524269532737807,0.21473734213915727,0.2690978968230262,0.26195777003857207,0.22998629307873322,0.24273814031092664,0.14972044254747466,0.15715517656579933,0.24667518058373114,0.1990481388145234,0.1411548593546285,0.2944531337572969,0.3129480691183929,0.12253976237335973,0.20294013799574304,0.2199848952479426,0.12253976237335973,0.3129480691183929
1981-06-22,0.23663393501035013,0.2327986109255732,0.21310156327712665,0.266571578254565,0.2580243744511875,0.22867652681204947,0.24113247006841568,0.14871146229933832,0.1561174199474352,0.24547432900075655,0.19784140870869973,0.1403330242417592,0.29217558262920984,0.31031721144743935,0.12217055425648222,0.20184023148490227,0.2182450176759556,0.12217055425648222,0.31031721144743935
1981-06-23,0.23393730435209228,0.23038391558867563,0.2114819928201577,0.2640690460658846,0.25415219613159307,0.22737424146220048,0.23953750222242814,0.1477095674796717,0.15508702648788086,0.2442799019618856,0.19664200942964147,0.13951603284596503,0.28991846768540036,0.30770851760870627,0.12180253501906296,0.20074665302173203,0.21652168188643614,0.12180253501906296,0.30770851760870627
1981-06-24,0.2312734259723766,0.22799766536300417,0.20987799257272569,0.26159006960436587,0.2503396115018831,0.2260794292573765,0.23795319554502312,0.14671468190493203,0.15406436596424153,0.24309189235149833,0.19544989671452467,0.13870392178008992,0.28768055647057333,0.3051218123864119,0.1214357722414021,0.19965921790440042,0.21481459422092686,0.1214357722414021,0.3051218123864119
1981-06-25,0.22863983233910318,0.22563435361065032,0.20828514569047799,0.25913441571191403,0.24658330659385577,0.22479201583080757,0.23637937908215395,0.145726699946697,0.15304869509634825,0.24190951868115773,0.1942650071472281,0.1378965953090515,0.28545761603417386,0.3025568608478408,0.12107019078993722,0.19857742198380224,0.21312231591845,0.12107019078993722,0.3025568608478408
1981-06-26,0.22603507784859075,0.22329281239686902,0.20670163405357533,0.25670185468806955,0.2428818669236103,0.22351192468355352,0.23481592606713877,0.14474552148766587,0.15203944310552786,0.24073247627920683,0.19308729007752548,0.13709395325834509,0.28324945891401143,0.3000134547085085,0.1207057130855352,0.19750118988897356,0.21144434984166915,0.1207057130855352,0.3000134547085085
1981-06-27,0.2234575670023077,0.2209708673381253,0.20512598609704985,0.25429215882952527,0.23923400205699433,0.22223906150479822,0.2332626975826009,0.143771041758713,0.15103587906527538,0.23956036692751412,0.19191669286232488,0.1362958601891984,0.28105702716274794,0.2974913827146019,0.12034222548136775,0.19643042669201882,0.20978020270407274,0.12034222548136775,0.2974913827146019
