,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,simulation_19
1975-01-27,0.0003724624843331263,0.0013470822587796443,0.002153883582562818,0.03652018187987161,0.0018325676034217128,1.0687221853511811e-14,0.0,0.0009430000444943482,0.0011113992322754301,0.022914012007110886,0.0,0.004605249547541389,0.0012751841093550328,0.0900669319609622,0.0,1.0510642270116302e-22,0.0,0.0,0.0035561112977849354
1975-01-28,0.000333435263294949,0.0011893937283386112,0.0019215911773237896,0.0242673043482778,0.0016178938603789573,3.655714417411253e-15,0.0,0.0008562402435359543,0.0009488152541488266,0.01614628942657034,0.0,0.004221644851258335,0.0010734337595847607,0.0652113587783611,0.0,1.7931084999785925e-23,0.0,0.0,0.003136898716938759
1975-01-29,0.07466680981458329,0.07915256366894308,0.22675868979751745,0.21655493009382157,0.14811647451192636,0.06917777696261836,0.03149827678392994,0.12381335529585763,0.08435933196653563,0.13285993841545068,0.0005483040751831539,0.20048350379855884,0.0824357660697138,0.3942477915428394,0.059139197092394714,0.039291802738919475,0.10914553908895026,0.06857692280100343,0.2582791315617499
1975-01-30,0.5032302378324277,0.3777498370064124,0.8683661354782497,0.6795673690171845,0.5902872209084425,0.6508221099722519,0.29600460761738856,0.6948626683139761,0.44978925921674123,0.5006856447732729,0.3748058703163994,0.7108903122193386,0.472288512950359,0.9693165058973963,0.4681343342799334,0.30658836995124183,0.5457658222590231,0.6144445075897997,0.9819653647082789
1975-01-31,0.27656781493870725,0.2983492787852909,0.4781029881596162,0.5365142014507446,0.301807343664347,0.31983314472891333,0.1484999399685456,0.46744288435247305,0.3197303279979724,0.3739872721475325,0.21145714177037295,0.416462852056851,0.33108809219582985,0.4288840479792473,0.32967046445889114,0.20546725215181305,0.35399231519941693,0.4096635564831587,0.6718852136389646
1975-02-01,0.6800946141849713,0.43282397759627295,0.8890304361128185,0.7337486978139309,0.6143462056452776,0.8273617127083024,0.4174613468657944,0.8957796451239818,0.5942743167786219,0.472560200823185,0.479292060914804,0.7429337608729435,0.6396435687468779,0.33989509703705173,0.678723812526245,0.4505406796490035,0.6800244852758264,0.8546107242566254,0.6076412894244563
1975-02-02,0.3587801211835633,0.2993698808842658,0.41452881226940275,0.46717262651583474,0.2980891758892849,0.42873173089228633,0.2196562686896516,0.5438133091752619,0.39823895856379654,0.2850273388234651,0.265546672535454,0.3777779246874785,0.39997807737574653,0.2525337094795296,0.3597208997534333,0.2822741296941512,0.3401460290179863,0.46518566952052365,0.3920036479308623
1975-02-03,0.2260219063547058,0.21671388779607803,0.2807741422479584,0.3140835870228701,0.21687807666401693,0.2560010327972993,0.1417299361807483,0.3423566793802477,0.2907159202823467,0.21269010173290154,0.18767666542124456,0.24873997579071955,0.29834861063402324,0.20600659453485,0.24157860735457834,0.20279335424272624,0.23860701717897442,0.3460981947612281,0.27576941044215764
1975-02-04,0.15895940941073122,0.16279481498087156,0.2069542421069441,0.22264315277580354,0.1636605262322784,0.17216064700882439,0.0961984556176988,0.22626548229899018,0.2162130016505915,0.16257267791053728,0.138036901161846,0.1774760751139388,0.22577053042282458,0.17260522553589652,0.16555316813433776,0.1517608581894793,0.16964198602370345,0.26325447186213313,0.20133582964291044
1975-02-05,0.1199106101813929,0.12661770898445646,0.16373754163356663,0.16583015083350644,0.1281002008485984,0.12641750653371533,0.06931260529936617,0.15866887370178398,0.1642658478682108,0.12753068964472203,0.10574748706735387,0.13672354975562065,0.17363702030151335,0.1478119279920011,0.11645942995906809,0.11536422202001942,0.12266394439212414,0.20505762857427737,0.15312223702324973
1975-02-06,0.09516639360992213,0.10179310685972083,0.13641004170150878,0.12910421305610598,0.10374090509121846,0.09881177186626103,0.053173014145703634,0.11868090719758234,0.12774947274597032,0.2796352455539173,0.08418410683042266,0.11219301783665397,0.1359162948044269,0.3512380821364708,0.08459532497337058,0.08866056339288245,0.09053455590859907,0.16366827446572618,0.12138922876501805
1975-02-07,0.07862975037950576,0.08435023565792923,0.11756497894255123,0.10438959262091613,0.08654453112428737,0.08081301098514312,0.043240527231964726,0.09445881773538811,0.10181100475843433,0.14613371248645896,0.06930779989366612,0.09638688479988886,0.10837916821447825,0.19097465661220955,0.06376164647814925,0.06890541122492817,0.06844032768508553,0.13378336003117297,0.10004674204665805
1975-02-08,0.06710577174821622,0.07175734919893982,0.10345087636055411,0.0870651944821479,0.07398038431881371,0.06838078696755971,0.03690616865309879,0.07927959774372725,0.08314363471955821,0.11646561734202338,0.058650776172122616,0.08536378254168632,0.08805848994089016,0.15830339699896379,0.04999700382440838,0.05423299694715911,0.05313503874029911,0.11181217976514468,0.08528476513376626
1975-02-09,0.058747073549806864,0.06238394954726483,0.09214694379659644,0.07441446067927364,0.0644579039051694,0.059392318260180085,0.03266973155841542,0.06932116576006186,0.06949267521340687,0.09529748804410866,0.05070054054996157,0.07704494946057198,0.07287083258422936,0.13439915000590913,0.04076966056716285,0.043297631267857226,0.04242905266745846,0.09532033638334336,0.07471793799868227
1975-02-10,0.05243184790840767,0.05517471146813439,0.08265125481049199,0.2580008199895776,0.056973255918547225,0.052631973901606115,0.029667960539485293,0.06240669267395003,0.05931952092436839,0.3797149909785549,0.044525853961877936,0.07032768352191651,0.06135172014972244,0.48661729178016944,0.03446124728095824,0.035114420120992654,0.03484505643374022,0.08265450562346952,0.2250996927067126
1975-02-11,1.1680711193451192,0.6916192647144881,1.318922094635066,1.087746281467531,0.9821992851766399,1.3082693446530875,0.784881470548576,1.3766178158434421,0.8823113497115407,1.0268337516413155,0.7678987336922247,1.1377800667103013,0.9788400751154193,0.9368100585584361,1.0872420269264005,0.6907559086356485,1.0615365869911173,1.4734487466326096,1.2942876694420606
1975-02-12,0.5836444272943702,0.46765882502747647,0.5287226588192081,0.6748834210432153,0.38611444436072095,0.6613015860299135,0.39369346416713635,0.8373016387395678,0.5657757531450881,0.5320912206916336,0.37574030768714817,0.5145513916577295,0.549526362458976,0.41553210166349397,0.5217175478257057,0.39835543009744623,0.4416546017274629,0.697691042380859,0.6743781537336314
1975-02-13,0.35765044529449075,0.33529041856980457,0.36110321658770606,0.44375793397910723,0.28009553882617694,0.3880983549131525,0.25478525920078865,0.5284027810205082,0.41467546583964987,0.3983380876608117,0.2651674873729596,0.33339593643460785,0.4112715860958224,0.3277318335600944,0.35252845695384033,0.28022168094210753,0.3113148206183458,0.5210868777946721,0.4670500689581305
1975-02-14,0.24950659484976412,0.25050797781815054,0.2681532554927758,0.32088759390715205,0.2107181780966877,0.2591989375920147,0.17357755593023663,0.35024545129263307,0.30984325437533944,0.3439724167738752,0.19472724084545315,0.23389916772599945,0.3124092026995452,0.28342878881004185,0.24354289158460718,0.20964770432992733,0.2226973887238311,0.39803427452865764,0.3492442531899025
1975-02-15,0.1884178804664225,0.19404483954298057,0.21337689786753766,0.23397696218556008,0.16444390883645943,0.19056012696357638,0.12558304634322492,0.24639568236278936,0.23662597612280867,0.2608083540221695,0.14894802781084598,0.17748486799966653,0.24127944859517186,0.22847173696458095,0.17305985789513564,0.16030262738052475,0.16224710181304014,0.3114147066469092,0.2563030481038292
1975-02-16,0.15016891372964875,0.1554538362061308,0.17846166830084764,0.19442928502333512,0.13281721874442926,0.14977764237078614,0.0967328687278818,0.1848738111614946,0.18504591271028115,0.23199803057607576,0.11841027820171077,0.1439369583774703,0.18971012841800622,0.2158894956575797,0.1272139516867744,0.12422883543240484,0.12082400397923655,0.24965490845161065,0.19854660000228558
1975-02-17,0.12465875947137901,0.12842357057571144,0.15418529894071809,0.1522199421279848,0.11055020773737265,0.12335848985447469,0.07894263291746277,0.14753907258534607,0.1483065615433479,0.18246084346107344,0.09737108943698801,0.1226510433720781,0.15197051861861055,0.17596808899203925,0.09714553644459352,0.09752127600757551,0.09226460889100174,0.20492482458059974,0.16019784661543168
