time,streamflow,temp_era5,prec_era5
1992-03-28,2.66349687385068,-1.881134033203125,1.6653344376760613e-13
1992-03-29,2.5014372931224718,-0.859619140625,1.6653344376760613e-13
1992-03-30,2.4385200441338726,2.637908935546875,1.6653344376760613e-13
1992-03-31,2.6005796248620814,4.609649658203125,1.6653344376760613e-13
1992-04-01,3.149357852151526,5.656829833984375,1.6653344376760613e-13
1992-04-02,4.723877896285399,5.83099365234375,1.6653344376760613e-13
1992-04-03,5.156036778227289,4.729217529296875,4.542045621201396
1992-04-04,4.013040088267745,-1.399139404296875,3.7945780903100967
1992-04-05,3.3022022802500914,-3.012969970703125,4.17729044565931
1992-04-06,2.9062684810592128,-4.025054931640625,2.9023306793533266
1992-04-07,2.6994041927179104,-3.967071533203125,0.06958409630897222
1992-04-08,2.56435454211107,-3.185577392578125,1.6653344376760613e-13
1992-04-09,2.384500183891136,-1.2041015625,0.356899066537153
1992-04-10,2.2405531445384335,-1.352752685546875,0.03142507694064989
1992-04-11,2.123616035307098,-1.037200927734375,0.032547400678595295
1992-04-12,2.0514836336888562,2.160369873046875,2.6161377725657076
1992-04-13,2.0336888561971316,2.319549560546875,12.923561967909336
1992-04-14,2.114400882677455,3.923553466796875,3.107715805526823
1992-04-15,2.29457300478117,3.540283203125,1.1773180332966149
1992-04-16,3.1852651710187567,4.38037109375,15.460014715790749
1992-04-17,5.488735564545788,1.587615966796875,29.55865077674389
1992-04-18,4.29203677822729,2.006011962890625,4.6834588050842285
1992-04-19,3.590096358955498,1.735321044921875,0.0336697244165407
1992-04-20,3.419139389481427,3.256378173828125,2.4545229971408844
1992-04-21,3.2933048915042296,0.195526123046875,2.077422064030543
1992-04-22,3.0054108127988237,-0.831451416015625,5.311960098333657
1992-04-23,2.744526664214785,-0.980865478515625,0.30639449832960963
1992-04-24,2.56435454211107,1.687744140625,1.6653344376760613e-13
1992-04-25,2.492539904376609,4.741058349609375,0.01907951213979686
1992-04-26,3.068328061787422,5.7518310546875,0.00224464824327697
1992-04-27,5.749619713129828,5.02593994140625,4.547657200600952
1992-04-28,7.873235748436926,3.4361572265625,3.333302680402994
1992-04-29,19.885663847002572,4.450836181640625,23.647369723767042
1992-04-30,20.06551820522251,2.378326416015625,6.537538091652095
1992-05-01,11.967305627068775,0.046600341796875,0.4163822639384307
1992-05-02,9.627927914674514,2.846771240234375,1.6653344376760613e-13
1992-05-03,8.998119897020963,5.687408447265625,1.6653344376760613e-13
1992-05-04,11.247570430305258,6.985504150390625,1.6653344376760613e-13
1992-05-05,14.8468819418904,9.115966796875,1.6653344376760613e-13
1992-05-06,17.27618683339463,9.589202880859375,1.6653344376760613e-13
1992-05-07,17.3661140125046,8.429962158203125,0.005611621145362733
1992-05-08,14.036901802133137,4.067901611328125,2.4590121349319816
1992-05-09,9.897709452004413,1.875457763671875,5.753033445216715
1992-05-10,8.998119897020963,1.090057373046875,11.554329050704837
1992-05-11,6.298715704303052,-1.445465087890625,3.189645556267351
1992-05-12,5.398808385435821,-1.1292724609375,0.1346788976661628
1992-05-13,4.498901066568592,3.521270751953125,0.005611620531453809
1992-05-14,4.948854726002207,5.9547119140625,1.6653344376760613e-13
1992-05-15,5.848762044869437,5.555419921875,0.001122324121638485
1992-05-16,7.198305259286502,5.970550537109375,1.6653344376760613e-13
1992-05-17,8.998119897020963,9.031097412109375,1.6653344376760613e-13
1992-05-18,10.797616770871642,8.674041748046875,0.913571915589273
1992-05-19,9.897709452004413,7.262054443359375,1.3153638923540711
1992-05-20,7.648258918720117,4.801727294921875,0.6834953528596088
1992-05-21,6.298715704303052,3.590606689453125,0.001122324121638485
1992-05-22,5.848762044869437,6.569000244140625,1.6653344376760613e-13
1992-05-23,8.098212578153733,11.220062255859375,1.6653344376760613e-13
1992-05-24,13.497020963589556,15.086517333984375,1.6653344376760613e-13
1992-05-25,17.096332475174698,16.029388427734375,3.3680945984087884
1992-05-26,17.996239794041927,10.715057373046875,3.282798151485622
1992-05-27,13.497020963589556,6.991790771484375,0.00448929648655394
1992-05-28,11.697524089738874,8.4156494140625,0.6116666729212739
1992-05-29,12.597431408606104,8.653350830078125,1.7485810909420252
1992-05-30,11.697524089738874,9.77362060546875,1.6653344376760613e-13
1992-05-31,13.497020963589556,13.393341064453125,1.6653344376760613e-13
1992-06-01,15.296835601324016,14.091033935546875,1.0280490154400468
1992-06-02,13.497020963589556,8.768646240234375,0.2839480039256159
